episode,reward,loss
1,250.19438918400556,28.91937039129436
2,234.716548060067,25.369641215652226
3,235.48696391750127,25.456645521894096
4,231.384802040644,24.63194948101416
5,231.59069920051843,24.630404292251914
6,226.40122338104993,23.587088788151743
7,247.33145399112254,28.28306690633297
8,231.04125430155545,24.301309742890297
9,236.36750577855855,25.406613763272762
10,229.4726055683568,24.298516632020473
11,229.26442745048553,24.155619679540397
12,236.20436497498304,25.57213959440589
13,227.86959925759584,23.808794545680286
14,230.9272560523823,24.4998527001217
15,243.42532079387456,27.052524942420423
16,231.29548620153219,24.379908327907323
17,243.9768073083833,26.950092767961323
18,251.7430291743949,29.02147575214505
19,238.58194277901202,26.06873230651021
20,234.56443062145263,25.148501598536967
21,235.90843259263784,25.104548338502646
22,242.93370598275214,27.16937611669302
23,242.69167261291295,26.6971861384809
24,233.72805656213313,24.970134028196334
25,235.90645255614072,25.612300530150534
26,219.43301433790475,21.918960574679076
27,243.76037056464702,26.97571611650288
28,230.538461570628,24.360349575579168
29,235.42999359685928,25.234988174624743
30,227.80269825924188,23.820857110768557
31,239.74869658518583,25.99872491359245
32,225.1390537666157,23.307722460478544
33,229.27354646194726,24.064958849102258
34,232.7732890220359,24.848276692777873
35,237.21334305871278,25.690277344547212
36,240.30652585346252,26.44798746585846
37,241.48923515249044,26.344473249483855
38,239.95070474315435,25.96939031898044
39,236.0834878059104,25.258881034350487
40,231.03507768828422,24.57903422370553
41,230.36371341068298,24.236516132205725
42,229.59045508969575,23.924226817190647
43,237.33085991162807,25.632438803613187
44,239.26922497618943,25.889977573193608
45,229.79925989825279,24.137768107354642
46,238.35851609427482,25.852948838472365
47,234.6871579112485,24.894118342455478
48,241.7843246506527,26.533815840370952
49,217.94598500151187,21.56498602744192
50,225.79304478038102,23.27685301184654
51,226.8514435859397,23.392798065543175
52,237.30208763945848,25.86752049617469
53,236.1008082823828,25.21279794830829
54,236.0372431697324,25.258129617571832
55,238.06269490439445,26.037409994453192
56,239.2011173563078,25.904717089980842
57,238.8842468978837,25.91618295352906
58,238.37009405065328,25.913870197013022
59,230.52718285936862,24.083442211821676
60,239.89478315133601,26.17090839087963
61,240.34641975630075,26.137025511413814
62,240.16090207267553,26.221121036857365
63,233.29897357989103,24.884784466326238
64,235.05836795736104,24.914817332439124
65,229.13861988205463,23.959894293919206
66,224.59997664857656,22.7141627433151
67,236.75610058475286,25.50496743902564
68,236.4353017108515,25.314794400334357
69,227.96331807691604,23.418227222934366
70,233.4259959505871,24.747113830037414
71,231.25043331552297,24.327661249302327
72,244.70289869327098,26.79308481846005
73,242.9114857437089,26.852772836461664
74,232.2456297473982,24.386533111184836
75,233.16844230610877,24.653021723404528
76,225.8454647110775,23.25899919077754
77,221.20680913794786,22.384671609550715
78,249.46635363716632,28.14223316907883
79,235.6470178635791,24.942500316314398
80,231.08953089732677,24.089187182188034
81,227.74448620993644,23.436825211793185
82,233.9471616121009,24.611448665708302
83,223.6620959090069,23.008820307850836
84,230.4288443820551,24.15016119927168
85,226.19432800728828,22.94538433790207
86,232.33358413446695,24.21717391565442
87,236.24831263441592,25.196119450628757
88,244.55163737852126,26.966500819921492
89,235.34955464769155,25.043538436293602
90,235.9467174159363,24.93538347747177
91,233.47219034750015,24.693680741488933
92,219.19421001989394,21.501886903271078
93,238.53045573551208,25.653246068432928
94,236.90937705058604,25.474686924777924
95,232.85578483808786,24.25689640134573
96,237.79823746997863,25.303492706641556
97,232.37092524487525,24.316875586882233
98,238.1296110348776,25.462174747884273
99,241.29186913836747,26.11194146052003
100,238.12713017035276,25.398893185146154
101,243.20881580282003,26.81416075665504
102,228.4494810672477,23.688022580593824
103,243.79767258185893,26.719353866577148
104,236.77399339992553,25.358605812806637
105,237.31312589813024,25.19724534584209
106,233.2524243267253,24.723213165402413
107,238.58942472655326,25.515169612690805
108,238.4630085201934,25.409398462846877
109,247.77516055572778,27.55760762065649
110,237.6119397552684,25.78098699092865
111,230.15682738739997,23.810538799725474
112,234.51616206485778,24.36819561554119
113,227.2510725678876,23.178454956263305
114,232.2072828160599,24.231012878268956
115,235.24315646011382,24.715731294751166
116,222.3772402452305,22.31887340262532
117,232.91097610909492,24.35570489473641
118,230.0001367451623,23.687403636425735
119,241.7878196137026,26.311589493975042
120,230.76265150029212,24.005028964877127
121,240.61800200212747,25.890903981402516
122,240.57367782015353,26.122066709399224
123,238.45475361216813,25.273537547364832
124,240.9396516205743,26.042832030430436
125,243.77557696867734,26.499538287147878
126,231.30622424650937,24.056012278050183
127,235.88766505289823,24.959764795675873
128,235.25511466432363,24.903494838532062
129,244.97139624226838,26.946761434227227
130,242.88936549890786,26.08646555826068
131,235.0977003844455,25.09758342862129
132,231.44856523443013,23.902791810333728
133,228.0885041328147,23.20249540477991
134,222.98361842054874,22.584500760436057
135,232.57218800205737,24.30814336322248
136,234.50208598095924,24.6922901673615
137,248.50790057051927,27.42525614220649
138,236.5184186445549,24.825191297233104
139,230.25415041018277,23.62092013016343
140,229.85277250874788,24.167475267350675
141,236.87249472457916,25.195042353868484
142,249.4008522303775,27.555137147009372
143,232.26997521985322,24.016304626632483
144,250.48408551234752,27.845510532762855
145,240.54968326259404,25.87374813593924
146,235.87009127158672,24.80044813401997
147,239.24375273752958,25.493310747370124
148,245.04181696940213,26.765723153203727
149,231.52521612215787,23.94993994347751
150,235.04755519796163,24.394432701244952
151,239.77006160188466,25.748679179400206
152,229.66006339807063,23.652519724667073
153,238.97823956329376,25.478297413662077
154,243.10224463511258,26.40802501529455
155,223.9549398990348,22.27958341136575
156,234.7076605753973,24.459986211210488
157,237.4746747063473,25.180929211303592
158,243.2549102352932,26.3283184543252
159,225.65236388612539,22.478465599566697
160,240.02834512013942,25.65875909410417
161,244.53524382878095,26.759171044304967
162,239.4857723833993,25.248654235824944
163,242.78076405543834,25.921302075572314
164,237.08406163472682,25.24361395150423
165,236.5078405784443,25.218027335703372
166,236.6279430212453,25.078847256302833
167,231.6199137168005,23.837303047478198
168,246.31997827906162,26.735317562818526
169,235.97480758745223,24.58016855193302
170,230.48533638287336,23.709316885173322
171,245.47532596159726,26.88373275298625
172,224.9910994367674,22.56683684885502
173,232.4211637498811,23.801775782704354
174,239.41451640147716,25.5010248272866
175,231.1316941054538,23.71652846492827
176,231.69125999230891,23.847482952177526
177,237.06400685478002,24.62060827486217
178,224.84456646908075,22.647536844611167
179,234.34477427322417,24.037607633396984
180,241.3984784083441,25.593990625031292
181,238.77704281825572,24.976534951701762
182,242.07847860176116,25.868929792474955
183,248.01248733419925,27.53810968220234
184,230.14304984081537,23.35315784536302
185,233.37735093105584,24.15578031934798
186,233.3750460119918,24.01464162245393
187,241.59458352345973,25.700774862915278
188,234.17176878172904,24.60476171910763
189,240.81864110101014,25.630282885208725
190,229.3557767914608,23.559618962705134
191,240.25192153919488,25.706934968456626
192,242.19175952393562,25.761745324730875
193,233.13625959772617,24.077038021981718
194,231.01255313772708,23.724052249640227
195,236.11946823913604,24.493464543521405
196,248.64111707825214,27.139131354894488
197,247.93828467745334,26.854075052440166
198,240.83157098758966,25.51938289038837
199,234.6051522390917,24.398665261268615
200,239.2776522981003,25.230545507594943
201,237.45602357853204,24.77747672662139
202,242.08073769230396,25.823302833139895
203,226.18829649407417,22.42398224160075
204,247.52230670768768,26.602571396380664
205,236.5281120883301,24.482286381423474
206,239.408048001118,25.08422723531723
207,236.9209305094555,24.53485858473927
208,239.40755846071988,25.33848784416914
209,231.69975934643298,23.32057936757803
210,240.18416735250503,25.262324803322553
211,238.27810337860137,25.032872671335937
212,232.13475156296045,23.787758637666702
213,229.6451340885833,23.217269171476364
214,229.06861729640514,23.234411996155977
215,231.41366595495492,23.47691402591765
216,234.8894430892542,24.43167228028178
217,245.59919250477105,26.266859884262086
218,232.5411939220503,24.084670466184615
219,235.89246717561036,24.25312532030046
220,235.2269719140604,24.059950844720007
221,248.77885522414,27.172601646333934
222,248.39426628965884,26.879798685386778
223,241.0240605743602,25.54658400401473
224,232.1206374214962,23.849455526769162
225,236.40648118872195,24.40536630421877
226,237.23119274247438,24.576847157776356
227,230.99058114457875,23.28345717817545
228,246.80564491916448,26.6310355964303
229,238.31916754413396,24.846655330583452
230,231.65809171367437,23.581067894101142
231,238.47002703417093,25.125325058996676
232,231.80209337640554,23.85631152957678
233,241.35227749217302,25.34679834842682
234,230.0889208810404,23.06356845021248
235,225.98991481680423,22.546315171197058
236,234.84040406811982,24.127265246361493
237,224.6330357985571,21.98362764686346
238,230.34902939666063,23.275505983531474
239,233.15633534360677,23.897812672257423
240,242.8830005498603,25.723070782124996
241,233.35855807829648,23.61151229776442
242,240.1005160259083,25.091191398501397
243,230.86299995798618,23.131593477055432
244,240.0170356007293,25.085883888825773
245,225.29304410982877,22.107652264535428
246,239.7586891176179,24.885136858019976
247,246.37640777695924,26.427126036658883
248,230.77441920805722,23.226282907724382
249,235.78478711564094,24.111226838827132
250,230.02698431629688,22.925745450407266
251,227.97416281420738,22.591465765833856
252,238.2196467043832,24.45950495198369
253,243.70169577468187,25.9968852224946
254,233.9869832592085,23.773829017579555
255,242.67201795894653,25.465959707498552
256,235.21838889736682,23.8209398316592
257,233.82567279506475,24.051104527413845
258,233.01928237546235,23.578192724883557
259,234.13409949559718,23.866972395181655
260,228.74919119942933,23.00139797270298
261,242.2391198547557,25.705435400009154
262,235.94862318504602,24.210142734050752
263,240.50991349387914,24.966784718856214
264,230.63906484562904,23.122195517420767
265,243.48562057036906,25.271477259173988
266,240.06956708151847,25.006245819479226
267,229.25873437244445,22.578903596401215
268,233.04583260137588,23.564802297502755
269,234.0682050930336,23.64428640112281
270,220.63118575979024,21.143665407001972
271,241.20296358782798,25.168944636061788
272,239.1941492157057,24.588588285781444
273,233.61467259842902,23.73974266409874
274,234.78532289434224,23.84784138292074
275,238.93617852497846,24.63082110852003
276,230.95966827590019,23.04801924109459
277,230.04681243468076,22.919126347899436
278,238.25897405017167,24.79647779673338
279,243.71127140242606,25.607586214840413
280,228.67525221128017,22.740663760900496
281,229.26169881690294,22.866905837059022
282,235.91107901651412,24.388630000203847
283,244.62673788238317,25.930417222976686
284,223.98073465842754,21.690866539478304
285,237.5557795362547,24.309934202879667
286,240.1865686075762,24.830429152101278
287,235.7732706638053,24.096896423995496
288,240.74270668346435,24.86809557363391
289,249.905243110843,26.877528928592803
290,231.89993209857494,23.107341309338807
291,228.320493680425,22.414924966394903
292,233.70179680455476,23.47317142993212
293,237.60651512164623,24.399953939914703
294,237.09012485761195,24.599245069026946
295,236.0638970034197,24.203618310689926
296,236.37787650246173,23.842856896817683
297,237.2698250832036,24.27147287607193
298,243.23166214395314,25.237757702767848
299,229.97740813810378,22.682834644913672
300,236.3334631221369,24.381747954189777
