episode,reward,loss
1,286.8803830659017,38.11726737976074
2,298.35054086800665,41.323589262962344
3,281.1917756712064,36.70688769340515
4,279.04182570334524,35.85626372814178
5,279.87209769245237,35.92769519329071
6,287.6371126091108,37.951236538887024
7,292.7548685884103,39.353899774551394
8,281.7606690740213,36.64914258480072
9,291.73461454268545,39.16160999774933
10,289.4910012399778,38.56756551265717
11,281.9995641922578,36.41982852935791
12,283.64919143076986,36.9279261302948
13,290.8065489148721,39.110678267478946
14,272.40263359900564,34.07054728031159
15,280.90445297118276,35.65915030002594
16,286.77573399897665,37.97251410961151
17,278.35367398615927,34.91807494163513
18,291.74299331661314,36.05351969242096
19,286.5919177448377,36.38677753210068
20,294.98169215675443,37.24205660223961
21,289.0525903021917,29.927529803737997
22,283.9459638511762,30.672159119807183
23,279.46353750582784,21.833152982592583
24,284.61928682681173,17.736083713464904
25,292.99446257110685,17.770589362233878
26,277.4745138203725,9.009077220577746
27,292.0150161003694,21.46010548461345
28,287.58754017110914,14.789391298862174
29,291.5592707907781,27.98941296260804
30,290.9745574211702,10.897104627453954
31,289.51717989798635,8.962757936683483
32,293.8629409885034,13.600788017064334
33,272.04147758241743,16.90166087910533
34,289.6383410906419,11.077634492963552
35,282.24943535681814,9.060063273757697
36,293.0984628414735,11.052707859138026
37,282.2146445726976,11.723637449517845
38,286.57068969961256,8.01083133360371
39,276.0245791291818,15.811694790292531
40,295.856691471301,9.092534871138632
41,300.6134395515546,9.535634617581964
42,274.5911887502298,6.177044488704996
43,291.33024202939123,10.82146267123986
44,286.3305464601144,8.230437933206558
45,289.099704942666,11.596673783659934
46,284.9616310214624,10.879112785626203
47,283.75522645469755,7.673452029526234
48,287.21595825906843,5.9803930612839755
49,278.89891254063696,5.502008627858013
50,277.8968966221437,7.083384558480466
51,288.09676440712065,8.621580933425575
52,278.06956844683737,5.883963311910629
53,283.2909393524751,5.93033376774285
54,288.42968689557165,3.887067764364183
55,286.4331710552797,7.814752633017488
56,291.16108151432127,7.1707735632779075
57,275.921333453618,15.191958286059089
58,278.0047729825601,12.543664682228119
59,278.72365670558065,7.614817241635174
60,294.25042392965406,6.617406565770507
61,285.11680113431066,12.265800817837007
62,278.69969697948545,4.256439986444311
63,284.38464971538633,4.259743422269821
64,289.6082917070016,4.340116170197725
65,293.10162114258856,4.479931134846993
66,289.0709907030687,7.02680710978806
67,290.0117723857984,8.498599156383426
68,293.4722100412473,11.33843603014946
