episode,reward,loss
1,244.98939007520676,26.726267080307007
2,225.9985877200961,22.053311386108398
3,240.0465126261115,24.90601361274719
4,244.52904155105352,25.923057823181153
5,249.60388583689928,26.96983404159546
6,249.97251299768686,26.991620655059815
7,255.10031133890152,27.984535722732545
8,242.63253279030323,25.366903467178346
9,255.75984716415405,28.111121168136595
10,241.41435278952122,25.044774255752564
11,245.95760072022676,26.182951555252075
12,239.84995063394308,25.035768890380858
13,244.2521004974842,25.79904480934143
14,240.72885984182358,25.16992688179016
15,243.46747509390116,25.342135620117187
16,228.1867375895381,22.923717889785767
17,241.1240050047636,25.248257818222047
18,242.0593237504363,25.306283044815064
19,237.64277712255716,24.68681463241577
20,235.00561586022377,23.799421577453614
21,240.2226668521762,25.050570211410523
22,248.48613395541906,26.73548671722412
23,251.8041788712144,27.329232664108275
24,249.47393726557493,26.75316607475281
25,238.24316038936377,24.666886425018312
26,238.36994986981153,24.49832844734192
27,241.6965529769659,25.264426622390747
28,248.1170952990651,26.41915029525757
29,243.24919130653143,25.45437533378601
30,232.652672752738,23.542172594070436
31,240.8057939708233,24.85860761642456
32,248.60195388644934,26.42004334449768
33,237.18355438113213,24.30884341239929
34,239.38190575689077,24.5991601228714
35,252.84697433561087,27.39153896331787
36,237.4446113705635,24.237441215515137
37,244.3217612206936,25.87674825668335
38,238.58898852020502,24.704545502662658
39,254.2456637620926,27.853689947128295
40,245.87260948866606,26.256178312301635
41,242.68571162968874,25.089135618209838
42,243.2199485078454,25.454829607009888
43,249.18400608748198,26.40566146850586
44,254.64566362649202,27.93697648048401
45,255.25236223638058,27.942262659072878
46,247.53135000169277,26.29617247581482
47,237.30191715061665,24.523128476142883
48,241.88345032185316,25.455892872810363
49,229.61110651493073,22.59999551773071
50,240.03807195276022,24.784977703094484
51,247.37031549215317,26.1120405960083
52,247.05934109538794,26.114470114707945
53,242.5823883637786,25.161312551498412
54,243.38510663062334,25.3617485666275
55,232.23401870578527,22.93626576423645
56,259.1579037979245,28.976035356521606
57,242.91008683294058,25.12328661441803
58,241.35564768314362,25.044045324325563
59,251.5772822573781,27.131782569885253
60,254.86809849739075,27.98151096343994
61,229.39977481216192,22.826328287124635
62,233.40005017071962,23.242109260559083
63,247.66116482019424,26.323144998550415
