episode,reward,loss
265,200.3740995824337,24.170978977046907
266,203.89148777723312,24.263862772164867
267,199.49162458628416,23.38576964779015
268,187.6657617688179,22.076827408112585
269,203.02142623066902,25.152782798575934
270,195.87448801845312,23.138137788409804
271,193.65081575512886,22.779347648248077
272,211.98359239846468,26.802153704054653
273,190.92157915234566,22.441978187365457
274,210.77816869318485,25.913318695267662
275,202.93195314705372,24.03576613504905
276,188.88215912878513,21.72515211224556
277,185.0109779983759,20.951036668848246
278,213.89690396934748,26.53371396925446
279,216.54058668762445,27.172429548839574
280,206.34786301106215,24.982526531647892
281,200.87674610316753,23.845221210084855
282,210.3972543478012,25.663279148031723
283,211.78379657119513,26.10988923390396
284,188.59680634737015,21.24667295685271
285,193.0874340236187,22.27726669430733
286,200.51080469042063,23.55652301311493
287,209.5661480203271,25.303859154149976
288,209.00954565405846,25.389953097794205
289,201.19666837900877,23.465408890772085
290,199.24919322878122,23.27377582386922
291,199.94469989836216,23.569369067188816
292,200.19658857584,23.69293369386112
293,204.16592741012573,24.329450717009603
294,189.01277720928192,21.41381423752755
295,197.64748953282833,22.997956718374045
296,212.574814543128,25.656531059294938
297,206.4059967920184,24.417403729334474
298,207.96772854030132,25.07168889835477
299,212.4066730067134,26.35425000930256
300,188.5273920595646,21.04515844854588
