202046,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.11
202040,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions,1,HHS Region,0.0
202040,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,0.0
202040,2020-21,Average patients with influenza in ICU,1,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions,2,HHS Region,0.0
202040,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,0.0
202040,2020-21,Average patients with influenza in ICU,2,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions,3,HHS Region,0.0
202040,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,0.0
202040,2020-21,Average patients with influenza in ICU,3,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions,4,HHS Region,0.0
202040,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,0.0
202040,2020-21,Average patients with influenza in ICU,4,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions,5,HHS Region,0.0
202040,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,0.0
202040,2020-21,Average patients with influenza in ICU,5,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions,6,HHS Region,0.0
202040,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,0.0
202040,2020-21,Average patients with influenza in ICU,6,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions,7,HHS Region,0.0
202040,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,0.0
202040,2020-21,Average patients with influenza in ICU,7,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions,8,HHS Region,0.0
202040,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,0.0
202040,2020-21,Average patients with influenza in ICU,8,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions,9,HHS Region,0.0
202040,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,0.0
202040,2020-21,Average patients with influenza in ICU,9,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions,10,HHS Region,0.0
202040,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0.0
202040,2020-21,Average patients with influenza in ICU,10,HHS Region,0.0
202041,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.0
202041,2020-21,Influenza Hospital Admissions,1,HHS Region,0.0
202041,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,0.0
202041,2020-21,Average patients with influenza in ICU,1,HHS Region,0.0
202041,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.0
202041,2020-21,Influenza Hospital Admissions,2,HHS Region,0.0
202041,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,0.0
202041,2020-21,Average patients with influenza in ICU,2,HHS Region,0.0
202041,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.0
202041,2020-21,Influenza Hospital Admissions,3,HHS Region,0.0
202041,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,0.0
202041,2020-21,Average patients with influenza in ICU,3,HHS Region,0.0
202041,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.0
202041,2020-21,Influenza Hospital Admissions,4,HHS Region,0.0
202041,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,0.0
202041,2020-21,Average patients with influenza in ICU,4,HHS Region,0.0
202139,2020-21,Influenza Hospital Admissions,1,HHS Region,1.0
202139,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,2.0
202139,2020-21,Average patients with influenza in ICU,1,HHS Region,0.0
202139,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.12
202139,2020-21,Influenza Hospital Admissions,2,HHS Region,38.0
202139,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,78.43
202139,2020-21,Average patients with influenza in ICU,2,HHS Region,4.57
202139,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.09
202139,2020-21,Influenza Hospital Admissions,3,HHS Region,29.0
202139,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,33.71
202139,2020-21,Average patients with influenza in ICU,3,HHS Region,11.29
202139,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.09
202139,2020-21,Influenza Hospital Admissions,4,HHS Region,62.0
202139,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,49.14
202139,2020-21,Average patients with influenza in ICU,4,HHS Region,13.43
202139,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.06
202139,2020-21,Influenza Hospital Admissions,5,HHS Region,34.0
202139,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,25.57
202139,2020-21,Average patients with influenza in ICU,5,HHS Region,8.43
202139,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.07
202139,2020-21,Influenza Hospital Admissions,6,HHS Region,28.0
202139,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,20.57
202139,2020-21,Average patients with influenza in ICU,6,HHS Region,8.0
202139,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.07
202139,2020-21,Influenza Hospital Admissions,7,HHS Region,10.0
202139,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,4.86
202139,2020-21,Average patients with influenza in ICU,7,HHS Region,1.43
202139,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.02
202139,2020-21,Influenza Hospital Admissions,8,HHS Region,2.0
202139,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,1.57
202139,2020-21,Average patients with influenza in ICU,8,HHS Region,0.0
202139,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.03
202139,2020-21,Influenza Hospital Admissions,9,HHS Region,13.0
202139,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,14.71
202139,2020-21,Average patients with influenza in ICU,9,HHS Region,0.86
202139,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.03
202139,2020-21,Influenza Hospital Admissions,10,HHS Region,5.0
202139,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,1.14
202139,2020-21,Average patients with influenza in ICU,10,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions,1,HHS Region,0.0
202040,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,0.0
202040,2020-21,Average patients with influenza in ICU,1,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions,2,HHS Region,0.0
202040,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,0.0
202040,2020-21,Average patients with influenza in ICU,2,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions,3,HHS Region,0.0
202040,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,0.0
202040,2020-21,Average patients with influenza in ICU,3,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions,4,HHS Region,0.0
202040,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,0.0
202040,2020-21,Average patients with influenza in ICU,4,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions,5,HHS Region,0.0
202040,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,0.0
202040,2020-21,Average patients with influenza in ICU,5,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions,6,HHS Region,0.0
202040,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,0.0
202040,2020-21,Average patients with influenza in ICU,6,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions,7,HHS Region,0.0
202040,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,0.0
202040,2020-21,Average patients with influenza in ICU,7,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions,8,HHS Region,0.0
202040,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,0.0
202040,2020-21,Average patients with influenza in ICU,8,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions,9,HHS Region,0.0
202040,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,0.0
202040,2020-21,Average patients with influenza in ICU,9,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.0
202040,2020-21,Influenza Hospital Admissions,10,HHS Region,0.0
202040,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0.0
202040,2020-21,Average patients with influenza in ICU,10,HHS Region,0.0
202041,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.0
202041,2020-21,Influenza Hospital Admissions,1,HHS Region,0.0
202041,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,0.0
202041,2020-21,Average patients with influenza in ICU,1,HHS Region,0.0
202041,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.0
202041,2020-21,Influenza Hospital Admissions,2,HHS Region,0.0
202041,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,0.0
202041,2020-21,Average patients with influenza in ICU,2,HHS Region,0.0
202041,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.0
202041,2020-21,Influenza Hospital Admissions,3,HHS Region,0.0
202041,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,0.0
202041,2020-21,Average patients with influenza in ICU,3,HHS Region,0.0
202041,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.0
202041,2020-21,Influenza Hospital Admissions,4,HHS Region,0.0
202041,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,0.0
202041,2020-21,Average patients with influenza in ICU,4,HHS Region,0.0
202048,2020-21,Average patients with influenza in ICU,7,HHS Region,4.0
202048,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.03
202048,2020-21,Influenza Hospital Admissions,8,HHS Region,4.0
202048,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,3.43
202048,2020-21,Average patients with influenza in ICU,8,HHS Region,0.29
202048,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.19
202048,2020-21,Influenza Hospital Admissions,9,HHS Region,96.0
202048,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,112.86
202048,2020-21,Average patients with influenza in ICU,9,HHS Region,17.43
202048,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.03
202048,2020-21,Influenza Hospital Admissions,10,HHS Region,5.0
202048,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,9.86
202048,2020-21,Average patients with influenza in ICU,10,HHS Region,3.29
202049,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.03
202049,2020-21,Influenza Hospital Admissions,1,HHS Region,5.0
202049,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,5.14
202049,2020-21,Average patients with influenza in ICU,1,HHS Region,1.14
202049,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.14
202049,2020-21,Influenza Hospital Admissions,2,HHS Region,45.0
202049,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,38.14
202049,2020-21,Average patients with influenza in ICU,2,HHS Region,6.0
202049,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.17
202049,2020-21,Influenza Hospital Admissions,3,HHS Region,51.0
202049,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,36.71
202049,2020-21,Average patients with influenza in ICU,3,HHS Region,12.0
202049,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.17
202049,2020-21,Influenza Hospital Admissions,4,HHS Region,115.0
202049,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,125.0
202049,2020-21,Average patients with influenza in ICU,4,HHS Region,26.86
202049,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.05
202049,2020-21,Influenza Hospital Admissions,5,HHS Region,25.0
202049,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,30.29
202049,2020-21,Average patients with influenza in ICU,5,HHS Region,5.71
202049,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.53
202049,2020-21,Influenza Hospital Admissions,6,HHS Region,226.0
202049,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,189.71
202049,2020-21,Average patients with influenza in ICU,6,HHS Region,17.43
202049,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.17
202049,2020-21,Influenza Hospital Admissions,7,HHS Region,24.0
202049,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,18.0
202049,2020-21,Average patients with influenza in ICU,7,HHS Region,5.29
202049,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.04
202049,2020-21,Influenza Hospital Admissions,8,HHS Region,5.0
202049,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,4.43
202049,2020-21,Average patients with influenza in ICU,8,HHS Region,0.0
202049,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.14
202049,2020-21,Influenza Hospital Admissions,9,HHS Region,73.0
202049,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,143.29
202049,2020-21,Average patients with influenza in ICU,9,HHS Region,17.43
202049,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.03
202049,2020-21,Influenza Hospital Admissions,10,HHS Region,4.0
202049,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,27.14
202049,2020-21,Average patients with influenza in ICU,10,HHS Region,4.43
202050,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.01
202050,2020-21,Influenza Hospital Admissions,1,HHS Region,1.0
202104,2020-21,Influenza Hospital Admissions,4,HHS Region,170.0
202104,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,131.14
202104,2020-21,Average patients with influenza in ICU,4,HHS Region,31.14
202104,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.06
202104,2020-21,Influenza Hospital Admissions,5,HHS Region,33.0
202104,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,27.86
202104,2020-21,Average patients with influenza in ICU,5,HHS Region,5.29
202104,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.26
202104,2020-21,Influenza Hospital Admissions,6,HHS Region,113.0
202104,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,79.29
202104,2020-21,Average patients with influenza in ICU,6,HHS Region,20.86
202104,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.08
202104,2020-21,Influenza Hospital Admissions,7,HHS Region,11.0
202104,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,7.57
202104,2020-21,Average patients with influenza in ICU,7,HHS Region,1.0
202104,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.05
202104,2020-21,Influenza Hospital Admissions,8,HHS Region,6.0
202104,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,3.57
202104,2020-21,Average patients with influenza in ICU,8,HHS Region,0.14
202104,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.06
202104,2020-21,Influenza Hospital Admissions,9,HHS Region,29.0
202104,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,77.57
202104,2020-21,Average patients with influenza in ICU,9,HHS Region,15.14
202104,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.0
202104,2020-21,Influenza Hospital Admissions,10,HHS Region,0.0
202104,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,1.0
202104,2020-21,Average patients with influenza in ICU,10,HHS Region,0.0
202105,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.03
202105,2020-21,Influenza Hospital Admissions,1,HHS Region,4.0
202105,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,4.43
202105,2020-21,Average patients with influenza in ICU,1,HHS Region,0.43
202105,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.14
202105,2020-21,Influenza Hospital Admissions,2,HHS Region,45.0
202105,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,46.29
202105,2020-21,Average patients with influenza in ICU,2,HHS Region,6.14
202105,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.12
202105,2020-21,Influenza Hospital Admissions,3,HHS Region,37.0
202105,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,44.43
202105,2020-21,Average patients with influenza in ICU,3,HHS Region,8.29
202105,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.22
202105,2020-21,Influenza Hospital Admissions,4,HHS Region,149.0
202105,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,120.0
202105,2020-21,Average patients with influenza in ICU,4,HHS Region,26.0
202105,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.06
202105,2020-21,Influenza Hospital Admissions,5,HHS Region,31.0
202105,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,17.43
202105,2020-21,Average patients with influenza in ICU,5,HHS Region,2.14
202105,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.31
202105,2020-21,Influenza Hospital Admissions,6,HHS Region,132.0
202105,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,67.71
202105,2020-21,Average patients with influenza in ICU,6,HHS Region,15.43
202105,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.06
202105,2020-21,Influenza Hospital Admissions,7,HHS Region,9.0
202105,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,6.57
202105,2020-21,Average patients with influenza in ICU,7,HHS Region,0.43
202105,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.02
202105,2020-21,Influenza Hospital Admissions,8,HHS Region,2.0
202105,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,2.71
202105,2020-21,Average patients with influenza in ICU,8,HHS Region,0.0
202113,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.03
202113,2020-21,Influenza Hospital Admissions,1,HHS Region,4.0
202113,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,2.57
202113,2020-21,Average patients with influenza in ICU,1,HHS Region,0.14
202113,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.12
202113,2020-21,Influenza Hospital Admissions,2,HHS Region,39.0
202113,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,61.14
202113,2020-21,Average patients with influenza in ICU,2,HHS Region,3.71
202113,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.09
202113,2020-21,Influenza Hospital Admissions,3,HHS Region,27.0
202113,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,30.43
202113,2020-21,Average patients with influenza in ICU,3,HHS Region,7.71
202113,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.17
202113,2020-21,Influenza Hospital Admissions,4,HHS Region,111.0
202113,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,94.43
202113,2020-21,Average patients with influenza in ICU,4,HHS Region,23.71
202113,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.14
202113,2020-21,Influenza Hospital Admissions,5,HHS Region,71.0
202113,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,14.57
202113,2020-21,Average patients with influenza in ICU,5,HHS Region,2.86
202113,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.14
202113,2020-21,Influenza Hospital Admissions,6,HHS Region,61.0
202113,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,46.57
202113,2020-21,Average patients with influenza in ICU,6,HHS Region,13.0
202113,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.07
202113,2020-21,Influenza Hospital Admissions,7,HHS Region,10.0
202113,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,5.43
202113,2020-21,Average patients with influenza in ICU,7,HHS Region,0.29
202113,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.0
202113,2020-21,Influenza Hospital Admissions,8,HHS Region,0.0
202113,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,0.29
202113,2020-21,Average patients with influenza in ICU,8,HHS Region,0.0
202113,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.03
202113,2020-21,Influenza Hospital Admissions,9,HHS Region,13.0
202113,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,22.43
202113,2020-21,Average patients with influenza in ICU,9,HHS Region,2.0
202113,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.01
202113,2020-21,Influenza Hospital Admissions,10,HHS Region,1.0
202113,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0.71
202113,2020-21,Average patients with influenza in ICU,10,HHS Region,0.0
202114,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.03
202114,2020-21,Influenza Hospital Admissions,1,HHS Region,5.0
202114,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,2.71
202114,2020-21,Average patients with influenza in ICU,1,HHS Region,0.29
202114,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.17
202114,2020-21,Influenza Hospital Admissions,2,HHS Region,53.0
202114,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,68.71
202114,2020-21,Average patients with influenza in ICU,2,HHS Region,5.14
202114,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.11
202114,2020-21,Influenza Hospital Admissions,3,HHS Region,34.0
202114,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,27.57
202114,2020-21,Average patients with influenza in ICU,3,HHS Region,7.86
202114,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.13
202114,2020-21,Influenza Hospital Admissions,4,HHS Region,86.0
202114,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,65.0
202114,2020-21,Average patients with influenza in ICU,4,HHS Region,13.14
202114,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.05
202114,2020-21,Influenza Hospital Admissions,5,HHS Region,24.0
202121,2020-21,Influenza Hospital Admissions,8,HHS Region,4.0
202121,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,2.71
202121,2020-21,Average patients with influenza in ICU,8,HHS Region,0.43
202121,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.02
202121,2020-21,Influenza Hospital Admissions,9,HHS Region,12.0
202121,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,18.14
202121,2020-21,Average patients with influenza in ICU,9,HHS Region,0.14
202121,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.01
202121,2020-21,Influenza Hospital Admissions,10,HHS Region,2.0
202121,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0.71
202121,2020-21,Average patients with influenza in ICU,10,HHS Region,0.57
202122,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.0
202122,2020-21,Influenza Hospital Admissions,1,HHS Region,0.0
202122,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,3.71
202122,2020-21,Average patients with influenza in ICU,1,HHS Region,1.0
202122,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.08
202122,2020-21,Influenza Hospital Admissions,2,HHS Region,24.0
202122,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,70.29
202122,2020-21,Average patients with influenza in ICU,2,HHS Region,3.29
202122,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.08
202122,2020-21,Influenza Hospital Admissions,3,HHS Region,25.0
202122,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,16.29
202122,2020-21,Average patients with influenza in ICU,3,HHS Region,1.57
202122,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.13
202122,2020-21,Influenza Hospital Admissions,4,HHS Region,84.0
202122,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,58.14
202122,2020-21,Average patients with influenza in ICU,4,HHS Region,13.43
