AREA,SUB AREA,AGE GROUP,SEASON,WEEK,THRESHOLD,BASELINE,PERCENT I,PERCENT P&I,PERCENT PIC,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,NUM COVID-19 DEATHS,TOTAL PIC,TOTAL DEATHS,PERCENT COMPLETE
2016-17,51,7.5,7.1,,6.3,6.3,36,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""1""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""285""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""1""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""321""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""20""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""865""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",43.9%
2016-17,52,7.6,7.2,,7.1,7.1,83,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""1""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""507""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""1""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""590""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""22""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""433""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",47.1%
2016-17,1,7.6,7.3,,7.7,7.7,187,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""1""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""953""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""140""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""27""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""878""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",58.6%
2016-17,2,7.7,7.3,,7.7,7.7,225,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""036""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""261""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""29""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""334""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",61.7%
2016-17,3,7.8,7.4,,8.1,8.1,236,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""290""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""526""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""31""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""297""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",65.8%
2016-17,4,7.8,7.4,,8.2,8.2,266,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""786""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""052""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""37""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""159""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",78.1%
2016-17,5,7.8,7.5,,8.1,8.1,326,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""872""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""4""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""198""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""51""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""714""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,6,7.9,7.5,,8.2,8.2,419,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""4""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""440""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""4""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""859""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""58""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""981""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,7,7.9,7.5,,8.5,8.5,545,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""4""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""419""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""4""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""964""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""58""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""485""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,8,7.8,7.5,,8.5,8.5,605,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""4""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""369""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""4""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""974""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""58""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""288""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,9,7.8,7.5,,8.4,8.4,534,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""4""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""260""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""4""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""794""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""57""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""259""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,10,7.8,7.4,,8.2,8.2,472,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""4""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""223""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""4""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""695""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""57""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""479""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,11,7.7,7.4,,7.9,7.9,376,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""4""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""100""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""4""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""476""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""56""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""659""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,12,7.7,7.3,,7.7,7.7,319,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""4""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""091""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""4""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""410""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""57""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""051""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,13,7.6,7.2,,7.6,7.6,333,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""887""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""4""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""220""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""55""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""706""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,14,7.5,7.1,,7.4,7.4,266,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""821""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""4""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""087""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""55""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""166""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,15,7.4,7.0,,7.3,7.3,208,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""776""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""984""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""54""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""866""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,16,7.3,6.9,,6.9,6.9,162,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""489""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""651""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""53""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""074""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,17,7.2,6.8,,6.7,6.7,90,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""458""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""548""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""53""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""296""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,18,7.1,6.7,,6.4,6.4,63,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""308""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""371""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""52""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""659""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,19,7.0,6.6,,6.3,6.3,50,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""216""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""266""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""51""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""986""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,20,6.8,6.5,,6.2,6.2,53,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""201""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""254""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""52""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""480""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,21,6.7,6.4,,6.1,6.1,24,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""091""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""115""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""50""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""975""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,22,6.6,6.2,,5.9,5.9,23,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""019""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""042""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""51""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""258""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,23,6.5,6.1,,6.1,6.1,17,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""127""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""144""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""51""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""421""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,24,6.4,6.0,,6.1,6.1,19,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""069""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""088""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""50""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""798""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,25,6.3,5.9,,5.9,5.9,15,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""982""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""997""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""51""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""203""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,26,6.2,5.8,,5.9,5.9,10,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""954""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""964""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""50""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""618""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,27,6.1,5.7,,5.6,5.6,18,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""824""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""842""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""50""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""964""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,28,6.0,5.7,,6.1,6.1,4,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""047""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""051""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""49""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""974""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,29,5.9,5.6,,5.5,5.5,10,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""756""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""766""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""50""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""133""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,30,5.9,5.5,,5.8,5.8,3,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""853""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""856""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""49""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""364""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,31,5.8,5.5,,5.4,5.4,4,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""696""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""700""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""50""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""089""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,32,5.8,5.5,,5.4,5.4,6,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""723""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""729""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""50""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""239""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,33,5.8,5.4,,5.4,5.4,11,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""689""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""700""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""50""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""187""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,34,5.8,5.4,,5.6,5.6,7,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""756""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""763""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""49""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""518""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,35,5.8,5.5,,5.4,5.4,7,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""716""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""723""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""50""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""836""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,36,5.8,5.5,,5.6,5.6,12,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""825""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""837""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""50""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""982""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,37,5.9,5.5,,5.9,5.9,7,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""021""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""3""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""028""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""51""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""694""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,38,5.9,5.6,,5.8,5.8,16,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""935""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""951""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""51""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""231""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
2016-17,39,6.0,5.6,,5.7,5.7,19,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""888""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""907""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""51""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""348""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",> 100%
