PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
194161
200154
207580
210629
213219
187384
211509
208278
273623
526227
529126
557172
546680
547104
566717
546284
433951
548159
516263
463416
451862
357646
430603
531444
516966
516683
559609
596692
583210
570334
589626
558269
550776
514205
504350
492850
500881
479187
459808
425187
440183
401601
367075
348477
330127
327366
321789
306499
307073
311423
301532
300292
304175
294930
298701
300714
298342
293535
327567
336560
329731
555999
578446
582351
598473
599343
612526
598635
608646
478386
597052
579573
479318
403876
425780
579428
565631
582932
611176
638613
648304
624583
659573
623389
637672
605503
608342
586651
564460
558837
577836
624734
598189
550300
544432
531526
538177
493761
521701
512268
475877
480680
502466
503971
485804
496666
506019
544827
588916
573972
571201
638302
608464
606458
855346
853912
906536
898860
899425
864348
853552
654101
814550
781811
728401
536961
583299
721138
770895
766177
785580
767773
756068
762208
806925
781411
768702
741293
747358
713863
730068
749563
719580
720054
705551
669414
670887
633532
549773
604004
580329
575664
542536
519414
547187
531790
526723
518121
525260
537190
558382
548573
531250
589930
623077
599366
746485
746230
777397
781234
766753
769982
787038
606527
772016
742606
704923
588406
592880
744043
711908
751850
798637
772974
812230
831600
801449
781629
747993
741807
728883
739375
729089
691707
662612
681240
655627
651983
620485
586460
531954
564322
539238
532356
506732
468565
526346
518011
514262
496632
521671
531975
551005
548228
514168
575887
584534
605162
778182
791987
794995
788840
784334
797839
801594
626731
782984
736905
729258
645424
581697
678631
747894
724623
784244
775298
784516
789193
767022
788242
749198
747570
755579
747079
711808
717202
732480
726772
662649
655492
636347
616765
550614
581700
564670
572296
536380
505533
558637
546713
557488
541600
548294
560110
594395
600354
558585
622114
630563
623572
779285
769959
797444
798388
734781
785871
777534
627772
831730
835762
811800
754019
607171
687051
850531
838326
778610
806640
772086
771229
755092
762238
737736
715059
723449
704276
701881
722583
694415
700300
667648
647130
623114
581338
541528
558875
541138
546643
540408
474295
543833
521874
524969
487617
523015
522533
522965
540157
539175
584196
591969
631088
854487
860298
848016
877917
874537
878845
868987
875411
665926
854664
802651
814891
615148
680424
812343
855297
786928
813726
804244
777340
812700
832786
790831
794024
803374
805133
797863
809707
773101
770592
766139
737834
708049
679395
624582
631143
635233
593740
596063
538049
601116
592305
591814
603580
605307
586778
635980
640080
578913
695966
696282
683887
841540
828544
845727
862314
855608
857601
844700
831289
671251
878430
853532
837119
662849
694773
771835
792459
800359
789407
814097
823153
746836
812660
789858
805881
804117
801027
771143
785602
800974
756827
761638
748690
714799
678023
616171
609891
611184
602628
592081
534938
590468
588337
580010
567663
578812
579668
609994
635661
619323
583853
651524
654414
650904
808287
809660
825079
811165
845875
826877
838344
639738
841777
823657
783227
613128
650356
787192
779809
743249
827482
823602
813755
816098
848718
855439
848628
804948
786936
776752
787543
792672
775895
774777
741210
726244
688612
635835
598077
632252
617287
602666
573793
549582
602288
600272
593327
581457
585923
614499
621362
614349
601938
666755
675119
648678
852842
850228
896035
886570
877947
863356
874739
698566
881694
846813
810736
739882
701569
784740
824746
845391
886023
889216
901978
882163
877892
873547
851580
805370
869946
845397
830332
802052
792740
808298
781240
762648
728288
676574
617021
647145
633003
628582
581945
557219
599446
584688
596071
590413
593239
590363
631507
638196
620201
732755
728214
733077
1000168
994535
1013427
1002381
999750
1019146
1030631
845535
1056270
999753
984043
962961
823244
879802
1026852
992379
1098998
1104089
1125265
1111598
1023689
1011645
965961
946753
957380
874750
937849
923041
936850
945759
913326
905868
903948
862825
785022
828488
772937
777692
798856
759335
841809
817849
800573
815725
796639
811337
765973
843545
835370
877135
852916
850685
1252483
1252846
1249933
1251776
1254812
1246860
1164292
1020898
1292335
1230419
1209022
1177786
1047161
1158023
1233836
1221478
1184495
1219521
1331519
1288318
1257106
1278001
1256934
1285646
1257449
1238213
1226648
1226170
1174114
1194101
1195232
1170273
1084443
1121166
1050372
1083994
1050239
1053569
1040288
978443
1058265
1054954
1036508
1038168
1043747
1076513
1071703
1095230
1090741
1162580
1148137
1163278
1456967
1436150
1429897
1473740
1435277
1463253
1426760
1483729
1270842
1474075
1458774
1423829
1338669
1423620
1490905
1488404
1494697
1575900
1571300
1533883
1420123
1466192
1489410
1423503
1068755
853431
750546
718953
709645
750576
790715
818113
846400
1090638
1085294
1137295
1176074
1247767
1288294
1289006
1360798
1339726
1356301
1349125
1336052
1343895
1346595
1355839
1340149
1332779
1365420
1404590
1524289
1602667
1569727
1571417
1560158
1597645
1639379
1585429
1421255
1534905
1549810
1493163
1361197
1458113
1582870
1508647
1515305
1504764
1487296
1443873
1387354
1550083
1543291
1559093
1551445
1599192
1602279
1679101
1728295
1678407
1698411
1648268
1623366
1683010
1652047
1609033
1674977
1656791
1643793
1656615
1683237
1750965
1787028
1842048
1839909
1858843
1852756
1865986
1814136
1781535
1805463
1753523
1624427
2007349
1973726
1918176
1934723
1917361
1980931
1997393
1762089
2056903
2025745
2018736
1942424
2246237
2178681
2025389
1811003
1760073
1654872
1763832
1746795
1722955
1813130
1815133
1867926
1869370
1877580
1912899
1923613
1927635
1960190
1979830
1994121
2076569
1963229
1959711
1972714
1940597
1972297
1918113
1951013
1978256
1977461
1944189
1938338
1887562
1949894
1975601
1978914
1966513
2017799
2033022
2015431
2209814
2223106
2279700
2462467
2510305
2468962
2396019
2237505
2564503
2448985
2347026
2116491
2058533
2257219
2214718
2134322
2179097
2208786
2301891
2262519
2212367
2278801
2274369
2228243
2295244
2270922
2191695
2254413
2277306
2270577
2259439
2295923
2201602
2169098
2145684
2182091
2151633
2139112
2151758
2064286
2155400
2163359
2146245
2132922
2156467
2186399
2243946
2245988
2209523
2274050
2261308
2260617
2491698
2486536
2484738
2523716
2478520
2568065
2545200
2256510
2617331
2620511
2611680
2587250
2415088
2498612
2492338
2301033
2499800
2522709
2567545
2500114
2488087
2570243
2538404
2499356
2494462
2436307
2420926
2489051
2508780
2470504
2494591
2472624
2427265
2430650
2329971
2390280
2351169
2321695
2355607
2220776
2419002
2339356
2315454
2342939
2331748
2367690
2378965
2418520
2345582
2447376
2492541
2419887
2684185
2650305
2652882
2763761
2723238
2754398
2680089
2709443
2356753
2689028
2728063
2758561
2505710
2659082
2625385
2738243
2606767
2873746
2871030
2686192
2552740
