202312,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,37.14
202312,2022-23,Average patients with influenza in ICU,1,HHS Region,3.0
202312,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.43
202312,2022-23,Influenza Hospital Admissions,2,HHS Region,135.0
202312,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,95.86
202312,2022-23,Average patients with influenza in ICU,2,HHS Region,14.0
202312,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.8
202312,2022-23,Influenza Hospital Admissions,3,HHS Region,246.0
202312,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,129.29
202312,2022-23,Average patients with influenza in ICU,3,HHS Region,23.29
202312,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.52
202312,2022-23,Influenza Hospital Admissions,4,HHS Region,345.0
202312,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,346.86
202312,2022-23,Average patients with influenza in ICU,4,HHS Region,102.71
202312,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.22
202312,2022-23,Influenza Hospital Admissions,5,HHS Region,114.0
202312,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,92.86
202312,2022-23,Average patients with influenza in ICU,5,HHS Region,14.43
202312,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.46
202312,2022-23,Influenza Hospital Admissions,6,HHS Region,198.0
202312,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,119.57
202312,2022-23,Average patients with influenza in ICU,6,HHS Region,19.14
202312,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.38
202312,2022-23,Influenza Hospital Admissions,7,HHS Region,54.0
202312,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,30.0
202312,2022-23,Average patients with influenza in ICU,7,HHS Region,5.43
202312,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.21
202312,2022-23,Influenza Hospital Admissions,8,HHS Region,26.0
202312,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,28.29
202312,2022-23,Average patients with influenza in ICU,8,HHS Region,2.43
202312,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.16
202312,2022-23,Influenza Hospital Admissions,9,HHS Region,81.0
202312,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,95.29
202312,2022-23,Average patients with influenza in ICU,9,HHS Region,10.43
202312,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.24
202312,2022-23,Influenza Hospital Admissions,10,HHS Region,34.0
202312,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,37.29
202312,2022-23,Average patients with influenza in ICU,10,HHS Region,2.71
202313,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.26
202313,2022-23,Influenza Hospital Admissions,1,HHS Region,38.0
202313,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,38.71
202313,2022-23,Average patients with influenza in ICU,1,HHS Region,2.71
202313,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.48
202313,2022-23,Influenza Hospital Admissions,2,HHS Region,153.0
202313,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,109.29
202313,2022-23,Average patients with influenza in ICU,2,HHS Region,13.86
202313,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.59
202313,2022-23,Influenza Hospital Admissions,3,HHS Region,181.0
202313,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,124.43
202313,2022-23,Average patients with influenza in ICU,3,HHS Region,19.43
202313,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.54
202313,2022-23,Influenza Hospital Admissions,4,HHS Region,358.0
202313,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,347.14
202313,2022-23,Average patients with influenza in ICU,4,HHS Region,110.43
202323,2022-23,Influenza Hospital Admissions,7,HHS Region,18.0
202323,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,15.71
202323,2022-23,Average patients with influenza in ICU,7,HHS Region,1.86
202323,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.1
202323,2022-23,Influenza Hospital Admissions,8,HHS Region,12.0
202323,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,10.71
202323,2022-23,Average patients with influenza in ICU,8,HHS Region,1.86
202323,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.24
202323,2022-23,Influenza Hospital Admissions,9,HHS Region,122.0
202323,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,70.57
202323,2022-23,Average patients with influenza in ICU,9,HHS Region,8.14
202323,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.24
202323,2022-23,Influenza Hospital Admissions,10,HHS Region,35.0
202323,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,23.86
202323,2022-23,Average patients with influenza in ICU,10,HHS Region,1.0
202324,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.15
202324,2022-23,Influenza Hospital Admissions,1,HHS Region,22.0
202324,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,17.57
202324,2022-23,Average patients with influenza in ICU,1,HHS Region,1.57
202324,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.28
202324,2022-23,Influenza Hospital Admissions,2,HHS Region,89.0
202324,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,75.57
202324,2022-23,Average patients with influenza in ICU,2,HHS Region,6.0
202324,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.3
202324,2022-23,Influenza Hospital Admissions,3,HHS Region,92.0
202324,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,66.43
202324,2022-23,Average patients with influenza in ICU,3,HHS Region,10.43
202324,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.42
202324,2022-23,Influenza Hospital Admissions,4,HHS Region,280.0
202324,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,305.29
202324,2022-23,Average patients with influenza in ICU,4,HHS Region,99.29
202324,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.13
202324,2022-23,Influenza Hospital Admissions,5,HHS Region,67.0
202324,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,74.57
202324,2022-23,Average patients with influenza in ICU,5,HHS Region,7.43
202324,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.29
202324,2022-23,Influenza Hospital Admissions,6,HHS Region,124.0
202324,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,70.43
202324,2022-23,Average patients with influenza in ICU,6,HHS Region,13.0
202324,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.11
202324,2022-23,Influenza Hospital Admissions,7,HHS Region,15.0
202324,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,14.71
202324,2022-23,Average patients with influenza in ICU,7,HHS Region,2.71
202324,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.14
202324,2022-23,Influenza Hospital Admissions,8,HHS Region,17.0
202324,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,15.0
202324,2022-23,Average patients with influenza in ICU,8,HHS Region,2.71
202324,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.2
202324,2022-23,Influenza Hospital Admissions,9,HHS Region,101.0
202324,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,75.29
202324,2022-23,Average patients with influenza in ICU,9,HHS Region,11.57
202324,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.21
202324,2022-23,Influenza Hospital Admissions,10,HHS Region,30.0
202324,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,22.43
202324,2022-23,Average patients with influenza in ICU,10,HHS Region,0.14
202307,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.42
202313,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.25
202325,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.07
202338,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.37
202338,2022-23,Influenza Hospital Admissions,2,HHS Region,117.0
202338,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,93.0
202338,2022-23,Average patients with influenza in ICU,2,HHS Region,2.86
202338,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.3
202338,2022-23,Influenza Hospital Admissions,3,HHS Region,92.0
202338,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,60.14
202338,2022-23,Average patients with influenza in ICU,3,HHS Region,12.57
202338,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.45
202338,2022-23,Influenza Hospital Admissions,4,HHS Region,302.0
202338,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,299.86
202338,2022-23,Average patients with influenza in ICU,4,HHS Region,104.43
202338,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.11
202338,2022-23,Influenza Hospital Admissions,5,HHS Region,59.0
202338,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,72.71
202338,2022-23,Average patients with influenza in ICU,5,HHS Region,8.86
202338,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.34
202338,2022-23,Influenza Hospital Admissions,6,HHS Region,146.0
202338,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,87.43
202338,2022-23,Average patients with influenza in ICU,6,HHS Region,10.29
202338,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.18
202338,2022-23,Influenza Hospital Admissions,7,HHS Region,26.0
202338,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,12.57
202338,2022-23,Average patients with influenza in ICU,7,HHS Region,2.71
202338,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.11
202338,2022-23,Influenza Hospital Admissions,8,HHS Region,14.0
202338,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,11.0
202338,2022-23,Average patients with influenza in ICU,8,HHS Region,0.86
202338,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.13
202338,2022-23,Influenza Hospital Admissions,9,HHS Region,68.0
202338,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,69.57
202338,2022-23,Average patients with influenza in ICU,9,HHS Region,5.14
202338,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.13
202338,2022-23,Influenza Hospital Admissions,10,HHS Region,18.0
202338,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,20.0
202338,2022-23,Average patients with influenza in ICU,10,HHS Region,1.57
202339,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.12
202339,2022-23,Influenza Hospital Admissions,1,HHS Region,18.0
202339,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,21.29
202339,2022-23,Average patients with influenza in ICU,1,HHS Region,3.14
202339,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.48
