Week Ending Date,Geographic aggregation,Number of Inpatient Beds,Number of Adult Inpatient Beds,Number of Pediatric Inpatient beds,Number of Inpatient Beds Occupied,Number of Adult Inpatient Beds Occupied,Number of Pediatric Inpatient Beds Occupied,Number of ICU Beds,Number of Adult ICU Beds,Number of Pediatric ICU Beds,Number of ICU Beds Occupied,Number of Adult ICU Beds Occupied,Number of Pediatric ICU Beds Occupied,Number of Adult Patients Hospitalized with COVID-19,Number of Pediatric Patients Hospitalized with COVID-19,Total Patients Hospitalized with COVID-19,Number of Adult Patients Hospitalized with Influenza,Number of Pedatric Patients Hospitalized with Influenza,Total Patients Hospitalized with Influenza,Number of Adult Patients Hospitalized with RSV,Number of Pediatric Patients Hospitalized with RSV,Total Patients Hospitalized with RSV,Number of Adult ICU Patients Hospitalized with COVID-19,Number of Pediatric ICU Patients Hospitalized with COVID-19,Total ICU Patients Hospitalized with COVID-19 ,Number of Adult ICU Patients Hospitalized with Influenza,Number of Pediatric ICU Patients Hospitalized with Influenza,Total ICU Patients Hospitalized with Influenza,Number of Adult ICU Patients Hospitalized with RSV,Number of Pediatric ICU Patients Hospitalized with RSV,Total ICU Patients Hospitalized with RSV,"Number of Pediatric COVID-19 Admissions, 0-4 years","Number of Pediatric COVID-19 Admissions, 5-17 years",Total Pediatric COVID-19 Admissions,"Number of Adult COVID-19 Admissions, 18-49 years","Number of Adult COVID-19 Admissions, 50-64 years","Number of Adult COVID-19 Admissions, 65-74 years","Number of Adult COVID-19 Admissions, 75 plus",Total Adult COVID-19 Admissions,"Number of COVID-19 Admissions, unknown age",Total COVID-19 Admissions,"Number of Pediatric Influenza Admissions, 0-4 years","Number of Pediatric Influenza Admissions, 5-17 years",Total Pediatric Influenza Admissions,"Number of Adult Influenza Admissions, 18-49 years","Number of Adult Influenza Admissions, 50-64 years","Number of Adult Influenza Admissions, 65-74 years","Number of Adult Influenza Admissions, 75 plus years",Total Adult Influenza Admissions,"Number of Influenza Admissions, unknown age",Total Influenza Admissions,"Number of Pediatric RSV Admissions, 0-4 years","Number of Pediatric RSV Admissions, 5-17 years",Total Pediatric RSV Admissions,"Number of Adult RSV Admissions, 18-49 years","Number of Adult RSV Admissions, 50-64 years","Number of Adult RSV Admissions, 65-74 years","Number of Adult RSV Admissions, 75 plus years",Total Adult RSV Admissions,"Number of RSV Admissions, unknown age",Total RSV Admissions,Percent Inpatient Beds Occupied,Percent Inpatient Beds Occupied by COVID-19 Patients,Percent Inpatient Beds Occupied by Influenza Patients,Percent Inpatient Beds Occupied by RSV Patients,Percent ICU Beds Occupied,Percent ICU Beds Occupied by COVID-19 Patients,Percent ICU Beds Occupied by Influenza Patients,Percent ICU Beds Occupied by RSV Patients,Percent Adult COVID-19 Admissions,Percent Pediatric COVID-19 Admissions,Percent Adult Influenza Admissions,Percent Pediatric Influenza Admissions,Percent Adult RSV Admissions,Percent Pediatric RSV Admissions,Number Hospitals Reporting Number of Inpatient Beds,Number Hospitals Reporting Number of Inpatient Beds Occupied,Number Hospitals Reporting Number of ICU Beds ,Number Hospitals Reporting Number of ICU Beds Occupied,Number Hospitals Reporting Total Patients Hospitalized with COVID-19,Number Hospitals Reporting TotalPatients Hospitalized with Influenza,Number Hospitals Reporting Total Patients Hospitalized with RSV,Number Hospitals Reporting ICU Patients Hospitalized with COVID-19 ,Number Hospitals Reporting ICU Patients Hospitalized with Influenza,Number Hospitals Reporting ICU Patients Hospitalized with RSV,Number Hospitals Reporting Pediatric COVID-19 Admissions,Number Hospitals Reporting Adult COVID-19 Admissions,Number Hospitals Reporting COVID-19 Admissions,Number Hospitals Reporting Pediatric Influenza Admissions,Number Hospitals Reporting Adult Influenza Admissions,Number Hospitals Reporting Influenza Admissions,Number Hospitals Reporting Pediatric RSV Admissions,Number Hospitals Reporting Adult RSV Admissions,Number Hospitals Reporting RSV Admissions,Number Hospitals Reporting Percent Inpatient Beds Occupied,Number Hospitals Reporting Percent ICU Beds Occupied,Number Hospitals Reporting Percent Inpatient Beds Occupied by COVID-19 Patients,Number Hospitals Reporting Percent Inpatient Beds Occupied by Influenza Patients,Number Hospitals Reporting Percent Inpatient Beds Occupied by RSV Patients,Number Hospitals Reporting Percent ICU Beds Occupied by COVID-19 Patients,Number Hospitals Reporting Percent ICU Beds Occupied by Influenza Patients,Number Hospitals Reporting Percent ICU Beds Occupied by RSV Patients,Percent Hospitals Reporting Number of Inpatient Beds,Percent Hospitals Reporting Number of Inpatient Beds Occupied,Percent Hospitals Reporting Number of ICU Beds ,Percent Hospitals Reporting Number of ICU Beds Occupied,Percent Hospitals Reporting Total Patients Hospitalized with COVID-19,Percent Hospitals Reporting TotalPatients Hospitalized with Influenza,Percent Hospitals Reporting Total Patients Hospitalized with RSV,Percent Hospitals Reporting ICU Patients Hospitalized with COVID-19 ,Percent Hospitals Reporting ICU Patients Hospitalized with Influenza,Percent Hospitals Reporting ICU Patients Hospitalized with RSV,Percent Hospitals Reporting Pediatric COVID-19 Admissions,Percent Hospitals Reporting Adult COVID-19 Admissions,Percent Hospitals Reporting COVID-19 Admissions,Percent Hospitals Reporting Pediatric Influenza Admissions,Percent Hospitals Reporting Adult Influenza Admissions,Percent Hospitals Reporting Influenza Admissions,Percent Hospitals Reporting Pediatric RSV Admissions,Percent Hospitals Reporting Adult RSV Admissions,Percent Hospitals Reporting RSV Admissions,Percent Hospitals Reporting Percent Inpatient Beds Occupied,Percent Hospitals Reporting Percent ICU Beds Occupied,Percent Hospitals Reporting Percent Inpatient Beds Occupied by COVID-19 Patients,Percent Hospitals Reporting Percent Inpatient Beds Occupied by Influenza Patients,Percent Hospitals Reporting Percent Inpatient Beds Occupied by RSV Patients,Percent Hospitals Reporting Percent ICU Beds Occupied by COVID-19 Patients,Percent Hospitals Reporting Percent ICU Beds Occupied by Influenza Patients,Percent Hospitals Reporting Percent ICU Beds Occupied by RSV Patients,Absolute Change in the Percent Hospitals Reporting Number of Inpatient Beds from Prior Week,Absolute Change in the Absolute Change in the Percent Hospitals Reporting Number of Inpatient Beds Occupied from Prior Week,Absolute Change in the Percent Hospitals Reporting Number of ICU Beds from Prior Week,Absolute Change in the Percent Hospitals Reporting Number of ICU Beds Occupied from Prior Week,Absolute Change in the Percent Hospitals Reporting Total Patients Hospitalized with COVID-19 from Prior Week,Absolute Change in the Percent Hospitals Reporting TotalPatients Hospitalized with Influenza from Prior Week,Absolute Change in the Percent Hospitals Reporting Total Patients Hospitalized with RSV from Prior Week,Absolute Change in the Percent Hospitals Reporting ICU Patients Hospitalized with COVID-19 from Prior Week,Absolute Change in the Percent Hospitals Reporting ICU Patients Hospitalized with Influenza from Prior Week,Absolute Change in the Percent Hospitals Reporting ICU Patients Hospitalized with RSV from Prior Week,Absolute Change in the Percent Hospitals Reporting Pediatric COVID-19 Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Adult COVID-19 Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting COVID-19 Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Pediatric Influenza Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Adult Influenza Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting  Influenza Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Pediatric RSV Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Adult RSV Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting RSV Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Inpatient Beds Occupied from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent ICU Beds Occupied from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Inpatient Beds Occupied by COVID-19 Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Inpatient Beds Occupied by Influenza Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Inpatient Beds Occupied by RSV Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent ICU Beds Occupied by COVID-19 Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent ICU Beds Occupied by Influenza Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent ICU Beds Occupied by RSV Patients from Prior Week,"Number of Pediatric COVID-19 Admissions, 0-4 years, per 100,000 population","Number of Pediatric COVID-19 Admissions, 5-17 years, per 100,000 population","Total Number of Pediatric COVID-19 Admissions per 100,000 population","Number of Adult COVID-19 Admissions, 18-49 years, per 100,000 population","Number of Adult COVID-19 Admissions, 50-64 years, per 100,000 population","Number of Adult COVID-19 Admissions, 65-74 years, per 100,000 population","Number of Adult COVID-19 Admissions, 75+ years, per 100,000 population","Total Number of Adult COVID-19 Admissions per 100,000 population","Total number of COVID-19 Admissions per 100,000 population","Number of Pediatric Influenza Admissions, 0-4 years, per 100,000 population","Number of Pediatric Influenza Admissions, 5-17 years, per 100,000 population","Total Number of Pediatric Influenza Admissions per 100,000 population","Number of Adult Influenza Admissions, 18-49 years, per 100,000 population","Number of Adult Influenza Admissions, 50-64 years, per 100,000 population","Number of Adult Influenza Admissions, 65-74 years, per 100,000 population","Number of Adult Influenza Admissions, 75+ years, per 100,000 population","Total Number of Adult Influenza Admissions per 100,000 population","Total number of Influenza Admissions per 100,000 population","Number of Pediatric RSV Admissions, 0-4 years, per 100,000 population","Number of Pediatric RSV Admissions, 5-17 years, per 100,000 population","Total Number of Pediatric RSV Admissions per 100,000 population","Number of Adult RSV Admissions, 18-49 years, per 100,000 population","Number of Adult RSV Admissions, 50-64 years, per 100,000 population","Number of Adult RSV Admissions, 65-74 years, per 100,000 population","Number of Adult RSV Admissions, 75+ years, per 100,000 population","Total Number of Adult RSV Admissions per 100,000 population","Total number of RSV Admissions per 100,000 population",Percent Hospitals Reporting Total New COVID-19 Admissions Above 80%,Percent Hospitals Reporting Total New COVID-19 Admissions Above 90%,Percent Hospitals Reporting Total New Influenza Admissions Above 80%,Percent Hospitals Reporting Total New Influenza Admissions Above 90%,Percent Hospitals Reporting Total New RSV Admissions Above 80%,Percent Hospitals Reporting Total New RSV Admissions Above 90%
2024-12-14,SC,11713,10461,1246,8922,8192,715,1509,1102,407,1154,837,317,83,0,83,41,0,41,68,35,103,6,0,6,3,0,3,9,11,20,0,0,0,8,14,19,44,85,0,85,3,2,5,18,15,20,21,74,0,79,67,10,77,17,23,23,39,102,0,179,0.76,0.01,0.00,0.01,0.76,0.00,0.00,0.01,1.00,0.00,0.94,0.06,0.57,0.43,72,72,67,67,72,72,72,71,71,71,72,72,72,72,72,72,72,72,72,72,67,72,72,72,67,67,67,0.96,0.96,0.89,0.89,0.96,0.96,0.96,0.95,0.95,0.95,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.89,0.96,0.96,0.96,0.89,0.89,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,1.35,3.07,10.52,2.03,1.59,1.03,0.23,0.44,0.85,1.45,3.23,5.02,1.77,1.48,22.98,1.17,6.73,0.80,2.22,3.71,9.33,2.43,3.35,1,1,1,1,1,1
2024-12-14,SD,2275,1972,299,1407,1202,196,277,158,119,144,84,60,36,1,37,1,0,1,0,0,0,5,0,5,0,0,0,0,0,0,1,0,1,5,1,7,33,46,0,47,0,0,0,1,2,2,3,8,0,8,2,1,3,0,0,0,0,0,0,3,0.62,0.02,0.00,0.00,0.52,0.02,0.00,0.00,0.98,0.02,1.00,0.00,0.00,1.00,61,61,43,43,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,43,61,61,61,43,43,43,1.00,1.00,0.70,0.70,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.70,1.00,1.00,1.00,0.70,0.70,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.73,0.00,0.45,1.38,0.62,6.77,50.48,6.63,5.13,0.00,0.00,0.00,0.28,1.23,1.93,4.59,1.15,0.87,3.45,0.61,1.35,0.00,0.00,0.00,0.00,0.00,0.33,1,1,1,1,1,1
2024-12-14,TN,19145,16430,2410,14541,12938,1598,3174,2166,1008,2307,1631,676,158,14,172,128,12,140,68,72,140,32,0,32,16,3,19,19,11,30,4,4,8,19,34,48,87,188,0,196,9,6,15,39,59,46,57,201,0,216,105,12,117,15,23,25,23,86,0,203,0.76,0.01,0.01,0.01,0.73,0.01,0.01,0.01,0.96,0.04,0.93,0.07,0.42,0.58,125,125,112,112,125,125,125,126,126,126,127,127,127,127,127,127,127,127,127,125,112,125,125,125,112,112,112,0.94,0.94,0.84,0.84,0.94,0.94,0.94,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.94,0.84,0.94,0.94,0.94,0.84,0.84,0.84,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.97,0.35,0.51,0.65,2.50,6.46,17.42,3.40,2.76,2.19,0.52,0.95,1.33,4.35,6.20,11.41,3.63,3.04,25.52,1.04,7.45,0.51,1.69,3.37,4.60,1.55,2.86,1,1,1,1,1,1
2024-12-14,TX,64832,54629,9075,48380,42340,5814,11226,7526,3656,8243,5616,2576,319,36,355,359,56,415,239,323,562,63,8,71,60,15,75,44,100,144,24,7,31,57,64,67,151,339,0,370,70,50,120,156,129,120,182,587,0,707,550,76,626,54,67,58,100,279,0,905,0.75,0.01,0.01,0.01,0.73,0.01,0.01,0.01,0.92,0.08,0.83,0.17,0.31,0.69,450,450,411,411,450,450,450,454,454,454,457,457,457,457,457,457,457,457,457,450,411,450,450,450,411,411,411,0.86,0.86,0.78,0.78,0.86,0.86,0.86,0.86,0.86,0.86,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.86,0.78,0.86,0.86,0.86,0.78,0.78,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.24,0.12,0.41,0.42,1.23,2.64,9.13,1.48,1.22,3.61,0.89,1.59,1.16,2.49,4.74,11.00,2.57,2.33,28.40,1.35,8.28,0.40,1.29,2.29,6.05,1.22,2.98,1,0,1,0,1,0
2024-12-14,USA,737176,649069,77035,550853,497850,48804,108120,77208,28693,78482,57565,19438,6869,271,7140,4138,329,4467,2493,1986,4479,997,82,1079,622,75,697,397,500,897,276,115,391,1029,1451,2103,4897,9480,64,9935,539,626,1165,1735,1788,1695,2671,7889,136,9190,3951,522,4473,590,778,834,1390,3592,24,8089,0.75,0.01,0.01,0.01,0.73,0.01,0.01,0.01,0.95,0.04,0.86,0.13,0.44,0.55,5309,5309,4935,4933,5309,5309,5309,5315,5315,5315,5357,5357,5357,5357,5357,5357,5357,5357,5357,5309,4933,5309,5309,5309,4935,4935,4935,0.93,0.93,0.86,0.86,0.93,0.93,0.93,0.93,0.93,0.93,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.93,0.86,0.93,0.93,0.93,0.86,0.86,0.86,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,1.48,0.21,0.53,0.73,2.29,5.99,19.67,3.59,2.94,2.89,1.14,1.59,1.23,2.83,4.83,10.73,2.99,2.72,21.18,0.95,6.09,0.42,1.23,2.37,5.58,1.36,2.40,1,1,1,1,1,1
2024-12-14,UT,6174,4811,1363,3827,3076,749,1061,552,509,675,351,324,34,6,40,38,3,41,4,2,6,4,0,4,7,1,8,1,0,1,6,3,9,4,1,15,26,46,0,55,9,5,14,24,17,13,19,73,0,87,14,0,14,0,2,3,2,7,0,21,0.62,0.01,0.01,0.00,0.64,0.00,0.01,0.00,0.84,0.16,0.84,0.16,0.33,0.67,54,54,51,51,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,51,54,54,54,51,51,51,0.96,0.96,0.91,0.91,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.91,0.96,0.96,0.96,0.91,0.91,0.91,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,2.59,0.43,0.96,0.25,0.21,5.91,15.91,1.85,1.61,3.89,0.71,1.50,1.52,3.50,5.12,11.63,2.94,2.55,6.05,0.00,1.50,0.00,0.41,1.18,1.22,0.28,0.62,1,1,1,1,1,1
2024-12-14,VA,18150,15849,2263,12836,11697,1133,2577,1852,725,1729,1371,358,137,3,140,69,4,73,42,15,57,27,1,28,11,1,12,2,3,5,3,2,5,14,38,38,90,180,0,185,7,2,9,25,28,29,49,131,0,140,24,2,26,12,16,12,28,68,0,94,0.71,0.01,0.00,0.00,0.67,0.01,0.00,0.00,0.97,0.03,0.94,0.06,0.72,0.28,95,95,94,94,95,95,95,96,96,96,96,96,96,96,96,96,96,96,96,95,94,95,95,95,94,94,94,0.94,0.94,0.93,0.93,0.94,0.94,0.94,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.94,0.93,0.94,0.94,0.94,0.93,0.93,0.93,-0.01,-0.01,0.00,0.00,-0.01,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,-0.01,-0.01,-0.01,0.00,0.00,0.00,0.62,0.14,0.27,0.39,2.30,4.33,14.47,2.67,2.15,1.44,0.14,0.48,0.70,1.70,3.31,7.88,1.95,1.62,4.94,0.14,1.38,0.33,0.97,1.37,4.50,1.01,1.09,1,1,1,1,1,1
2024-12-14,VI,120,92,28,53,49,3,13,8,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.00,0.00,0.00,0.38,0.00,0.00,0.00,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
2024-12-14,VT,1088,955,119,780,723,45,115,87,28,67,52,15,14,0,14,3,0,3,2,2,4,1,0,1,1,0,1,0,1,1,0,0,0,0,1,6,9,16,0,16,2,0,2,2,2,1,1,6,0,8,6,1,7,0,0,0,1,1,0,8,0.72,0.01,0.00,0.00,0.58,0.01,0.01,0.01,1.00,0.00,0.75,0.25,0.12,0.88,14,14,12,12,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,14,12,14,14,14,12,12,12,0.93,0.93,0.80,0.80,0.93,0.93,0.93,0.93,0.93,0.93,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.93,0.80,0.93,0.93,0.93,0.80,0.80,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,7.01,15.63,3.00,2.47,7.31,0.00,1.74,0.78,1.52,1.17,1.74,1.13,1.24,21.94,1.15,6.11,0.00,0.00,0.00,1.74,0.19,1.24,1,1,1,1,1,1
2024-12-14,WA,11563,10223,1332,9977,8994,976,1650,1102,548,1261,837,424,81,5,86,53,6,59,29,21,50,3,1,4,6,2,8,3,2,5,3,4,7,12,12,11,34,69,0,76,1,10,11,51,28,43,50,172,3,186,20,21,41,10,23,15,31,79,5,125,0.86,0.01,0.01,0.00,0.76,0.00,0.00,0.00,0.91,0.09,0.92,0.06,0.63,0.33,96,96,85,85,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,85,96,96,96,85,85,85,0.99,0.99,0.88,0.88,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.88,0.99,0.99,0.99,0.88,0.88,0.88,0.00,0.00,-0.09,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,0.00,0.00,0.00,-0.09,-0.09,-0.09,0.71,0.33,0.42,0.35,0.86,1.37,6.33,1.13,0.98,0.24,0.82,0.67,1.51,2.01,5.37,9.31,2.81,2.40,4.75,1.71,2.49,0.30,1.65,1.87,5.77,1.29,1.61,1,1,1,1,1,1
2024-12-14,WI,11139,9948,1136,8416,7675,688,1679,1231,433,1225,911,301,135,5,140,22,1,23,12,9,21,14,4,18,5,0,5,1,3,4,7,0,7,19,23,51,131,224,0,231,6,0,6,12,14,20,14,60,0,66,21,3,24,7,4,5,20,36,0,60,0.76,0.01,0.00,0.00,0.73,0.01,0.00,0.00,0.97,0.03,0.91,0.09,0.60,0.40,141,141,125,125,141,141,141,142,142,142,142,142,142,142,142,142,142,142,142,141,125,141,141,141,125,125,125,0.97,0.97,0.86,0.86,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.86,0.97,0.97,0.97,0.86,0.86,0.86,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.03,2.26,0.00,0.56,0.80,1.99,7.50,29.14,4.81,3.91,1.93,0.00,0.48,0.51,1.21,2.94,3.11,1.29,1.12,6.77,0.32,1.92,0.29,0.35,0.74,4.45,0.77,1.02,1,1,1,1,1,1
2024-12-14,WV,5513,4947,566,4189,3932,251,805,674,131,637,550,87,79,0,79,16,2,18,7,9,16,24,0,24,3,0,3,2,2,4,3,0,3,24,29,40,59,152,1,156,0,1,1,3,6,5,6,20,0,21,20,0,20,3,5,8,3,19,0,39,0.76,0.01,0.00,0.00,0.79,0.03,0.00,0.00,0.97,0.02,0.95,0.05,0.49,0.51,58,58,57,57,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,57,58,58,58,57,57,57,0.98,0.98,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.97,0.98,0.98,0.98,0.97,0.97,0.97,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,3.43,0.00,0.85,3.50,8.27,17.85,37.68,10.72,8.81,0.00,0.38,0.28,0.44,1.71,2.23,3.83,1.41,1.19,22.88,0.00,5.68,0.44,1.43,3.57,1.92,1.34,2.20,1,1,1,1,1,1
2024-12-14,WY,823,728,34,261,252,6,78,75,3,31,31,0,12,0,12,5,1,6,2,0,2,3,0,3,0,0,0,0,0,0,0,2,2,0,9,15,27,51,0,53,0,0,0,3,21,2,5,31,0,31,2,0,2,0,1,0,1,2,0,4,0.32,0.01,0.01,0.00,0.40,0.04,0.00,0.00,0.96,0.04,1.00,0.00,0.50,0.50,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,0.00,2.03,1.54,0.00,8.62,21.73,63.04,11.29,9.12,0.00,0.00,0.00,1.27,20.11,2.90,11.67,6.86,5.33,6.50,0.00,1.54,0.00,0.96,0.00,2.33,0.44,0.69,0,0,0,0,0,0
2024-12-21,AK,1244,1076,139,915,820,95,189,111,77,123,74,49,3,0,3,10,2,12,5,4,9,1,0,1,3,0,3,0,0,0,1,0,1,1,1,6,1,9,0,10,3,0,3,2,7,3,3,15,0,18,8,1,9,3,2,3,2,10,0,19,0.74,0.00,0.01,0.01,0.65,0.01,0.02,0.00,0.90,0.10,0.83,0.17,0.53,0.47,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,2.18,0.00,0.57,0.33,0.79,8.66,2.78,1.68,1.41,6.54,0.00,1.71,0.66,5.52,4.33,8.33,2.80,2.53,17.45,0.77,5.13,0.99,1.58,4.33,5.55,1.86,2.67,1,0,1,0,1,0
